"BehaviorSpace results (NetLogo 6.3.0)"
"Schelling_on_GIS-@SES.nlogo"
"experiment_ethnic-SES"
"10/09/2022 04:58:13:062 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","town","free-space","scale-down-pop","data-source","measure","ethnicity","ses","threshold-mean","threshold-sd","tie-houses-to-ses","beta-eth","beta-ses","color-axis-max","dissimilarity-ses","turnover","always-search","always-move","ethn-ses-recommendations","neighbor-weight","others-ignore-ethn","stop-tick","[step]","precision (sum [(ethnic-simpson - town-ethnic-simpson) * totalpop] of districts / sum [totalpop] of districts) 3","precision (sum [dissimilarity 0 ""all""] of districts / (2 * sum [totalpop] of districts * item 0 town-ethnicity-counts / town-totalpop * (1 - item 0 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 1 ""all""] of districts / (2 * sum [totalpop] of districts * item 1 town-ethnicity-counts / town-totalpop * (1 - item 1 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 2 ""all""] of districts / (2 * sum [totalpop] of districts * item 2 town-ethnicity-counts / town-totalpop * (1 - item 2 town-ethnicity-counts / town-totalpop))) 3","precision (sum [dissimilarity 3 ""all""] of districts / (2 * sum [totalpop] of districts * item 3 town-ethnicity-counts / town-totalpop * (1 - item 3 town-ethnicity-counts / town-totalpop))) 3","precision moran-I districts 3"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","94","0.227","0.683","0.992","0.967","0.294","0.712"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","94","0.216","0.666","0.991","0.954","0.266","0.704"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","90","0.202","0.627","0.993","0.915","0.262","0.692"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","94","0.217","0.655","0.995","0.942","0.257","0.689"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","90","0.226","0.686","0.997","0.962","0.279","0.708"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","90","0.214","0.656","0.987","0.951","0.245","0.691"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","89","0.23","0.701","0.996","0.976","0.26","0.708"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","95","0.227","0.68","0.992","0.969","0.281","0.712"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","86","0.194","0.625","0.991","0.915","0.218","0.677"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","95","0.216","0.666","0.991","0.952","0.26","0.702"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","91","0.203","0.629","0.993","0.914","0.254","0.693"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","95","0.217","0.654","0.995","0.946","0.265","0.687"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","91","0.226","0.684","0.997","0.963","0.277","0.708"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","96","0.228","0.68","0.992","0.968","0.278","0.71"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","90","0.23","0.7","0.995","0.978","0.259","0.706"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","91","0.215","0.657","0.987","0.952","0.247","0.688"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","87","0.195","0.628","0.992","0.918","0.222","0.676"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","96","0.217","0.666","0.991","0.953","0.264","0.701"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","92","0.204","0.629","0.993","0.918","0.251","0.693"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","96","0.218","0.658","0.995","0.949","0.265","0.687"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","92","0.226","0.685","0.997","0.963","0.282","0.708"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","91","0.231","0.7","0.996","0.981","0.258","0.71"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","97","0.228","0.682","0.992","0.97","0.288","0.712"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","92","0.216","0.659","0.987","0.952","0.26","0.686"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","88","0.196","0.631","0.992","0.917","0.223","0.677"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","97","0.217","0.669","0.992","0.955","0.263","0.701"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","97","0.219","0.66","0.995","0.952","0.274","0.688"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","93","0.226","0.685","0.996","0.964","0.287","0.708"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","93","0.204","0.631","0.993","0.919","0.259","0.693"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","92","0.231","0.699","0.997","0.983","0.259","0.708"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","98","0.228","0.68","0.992","0.972","0.286","0.711"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","93","0.216","0.66","0.987","0.954","0.261","0.69"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","89","0.197","0.631","0.992","0.918","0.227","0.677"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","98","0.218","0.671","0.992","0.957","0.269","0.7"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","98","0.22","0.661","0.995","0.953","0.265","0.687"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","94","0.226","0.684","0.996","0.964","0.285","0.708"
"3","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","99","0.228","0.68","0.992","0.97","0.288","0.711"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","93","0.231","0.699","0.997","0.983","0.265","0.709"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","94","0.206","0.632","0.993","0.923","0.258","0.693"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","94","0.217","0.66","0.988","0.955","0.256","0.687"
"2","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","99","0.219","0.671","0.991","0.958","0.258","0.699"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","90","0.197","0.633","0.992","0.919","0.23","0.676"
"7","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","99","0.22","0.661","0.995","0.953","0.269","0.686"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","94","0.232","0.701","0.996","0.982","0.264","0.707"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","95","0.227","0.686","0.997","0.963","0.282","0.709"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","95","0.207","0.635","0.993","0.928","0.254","0.693"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","95","0.218","0.661","0.988","0.953","0.261","0.688"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","91","0.198","0.633","0.992","0.917","0.232","0.676"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","95","0.232","0.702","0.997","0.984","0.265","0.707"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","96","0.227","0.687","0.997","0.962","0.272","0.71"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","96","0.218","0.663","0.989","0.954","0.264","0.688"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","96","0.208","0.635","0.993","0.928","0.256","0.693"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","96","0.232","0.703","0.997","0.984","0.272","0.707"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","97","0.227","0.686","0.997","0.962","0.272","0.707"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","92","0.199","0.637","0.992","0.916","0.233","0.676"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","97","0.219","0.666","0.989","0.954","0.26","0.686"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","97","0.209","0.638","0.993","0.93","0.255","0.693"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","97","0.233","0.704","0.997","0.984","0.269","0.705"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","98","0.227","0.689","0.997","0.963","0.282","0.708"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","93","0.2","0.636","0.993","0.92","0.231","0.676"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","98","0.219","0.663","0.99","0.956","0.257","0.688"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","98","0.21","0.641","0.993","0.932","0.255","0.693"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","98","0.233","0.705","0.997","0.984","0.269","0.706"
"4","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","99","0.228","0.69","0.997","0.964","0.281","0.707"
"6","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","99","0.22","0.666","0.989","0.962","0.267","0.687"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","94","0.2","0.636","0.993","0.918","0.236","0.676"
"5","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","99","0.211","0.641","0.993","0.933","0.25","0.692"
"1","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","99","0.233","0.707","0.997","0.985","0.265","0.706"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","95","0.201","0.638","0.993","0.92","0.229","0.676"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","96","0.202","0.641","0.993","0.92","0.231","0.676"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","97","0.203","0.644","0.993","0.922","0.236","0.676"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","98","0.204","0.645","0.994","0.921","0.246","0.675"
"8","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","99","0.205","0.647","0.994","0.921","0.239","0.676"
"9","Jakarta","0.05","100","simulation (dynamic)","ethnicity fraction","CHINESE","LOW","0.3","0.1","false","8","0","1","all","0","false","false","true","0.17","true","100","0","0.018","0.24","0.418","0.036","0.204","0.679"
